flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason
13678,AC-019,Delta,2023-09-22,2.6,Transit,Clear,True,
13679,AC-019,Delta,2023-09-23,1.6,Transit,Marginal,True,
13680,AC-019,Delta,2023-09-26,4.5,Training,Clear,True,
13681,AC-019,Delta,2023-09-27,2.2,Reconnaissance,Marginal,True,
13682,AC-019,Delta,2023-09-28,1.8,Training,Marginal,True,
13683,AC-019,Delta,2023-09-29,2.7,Operational,Clear,True,
13684,AC-019,Delta,2023-09-30,1.4,Training,Marginal,False,Weather
13685,AC-019,Delta,2023-10-01,3.5,Training,Clear,True,
13686,AC-019,Delta,2023-10-04,5.0,Transit,Clear,True,
13687,AC-019,Delta,2023-10-08,5.2,Operational,Clear,True,
13688,AC-019,Delta,2023-10-10,3.1,Training,Clear,True,
13689,AC-019,Delta,2023-10-11,1.6,Reconnaissance,Clear,False,Other
13690,AC-019,Delta,2023-10-15,4.1,Training,Clear,True,
13691,AC-019,Delta,2023-10-20,4.0,Training,Clear,True,
13692,AC-019,Delta,2023-10-24,1.3,Transit,Clear,True,
13693,AC-019,Delta,2023-10-29,0.5,Training,Clear,True,
13694,AC-019,Delta,2023-11-03,4.5,Training,Clear,True,
13695,AC-019,Delta,2023-11-05,2.3,Reconnaissance,Marginal,True,
13696,AC-019,Delta,2023-11-17,3.1,Operational,Clear,True,
13697,AC-019,Delta,2023-11-22,4.3,Training,Clear,True,
13698,AC-019,Delta,2023-11-23,2.3,Training,Poor,False,Technical
13699,AC-019,Delta,2023-12-09,3.3,Training,Clear,True,
13700,AC-019,Delta,2023-12-14,3.8,Reconnaissance,Clear,True,
13701,AC-019,Delta,2023-12-21,3.6,Training,Clear,True,
13702,AC-019,Delta,2023-12-25,1.5,Reconnaissance,Clear,True,
13703,AC-019,Delta,2023-12-27,3.1,Reconnaissance,Clear,True,
13704,AC-019,Delta,2024-01-07,2.9,Operational,Clear,True,
13705,AC-019,Delta,2024-01-08,4.4,Training,Clear,True,
13706,AC-019,Delta,2024-01-11,0.2,Operational,Clear,False,Technical
13707,AC-019,Delta,2024-01-14,2.4,Operational,Clear,True,
13708,AC-019,Delta,2024-01-16,1.8,Training,Marginal,False,Technical
13709,AC-019,Delta,2024-01-17,1.3,Training,Clear,True,
13710,AC-019,Delta,2024-01-20,4.2,Training,Clear,True,
13711,AC-019,Delta,2024-01-24,2.6,Operational,Marginal,True,
13712,AC-019,Delta,2024-01-26,0.7,Training,Poor,False,Weather
13713,AC-019,Delta,2024-01-28,1.9,Training,Clear,True,
13714,AC-019,Delta,2024-02-01,2.1,Training,Marginal,True,
13715,AC-019,Delta,2024-02-02,1.0,Training,Marginal,False,Weather
13716,AC-019,Delta,2024-02-03,3.8,Training,Clear,True,
13717,AC-019,Delta,2024-02-06,0.8,Reconnaissance,Clear,False,Weather
13718,AC-019,Delta,2024-02-07,3.6,Operational,Clear,True,
13719,AC-019,Delta,2024-02-11,3.3,Reconnaissance,Clear,True,
13720,AC-019,Delta,2024-02-12,3.8,Training,Clear,True,
13721,AC-019,Delta,2024-02-15,2.9,Training,Clear,True,
13722,AC-019,Delta,2024-02-21,4.3,Training,Clear,True,
13723,AC-019,Delta,2024-02-23,3.0,Operational,Clear,True,
13724,AC-019,Delta,2024-02-29,1.5,Training,Poor,False,Other
13725,AC-019,Delta,2024-03-01,4.3,Operational,Clear,True,
13726,AC-019,Delta,2024-03-08,2.6,Operational,Clear,True,
13727,AC-019,Delta,2024-03-16,0.4,Reconnaissance,Poor,False,Weather
13728,AC-019,Delta,2024-03-22,5.8,Training,Marginal,True,
13729,AC-019,Delta,2024-03-30,3.8,Operational,Marginal,True,
13730,AC-019,Delta,2024-04-01,0.5,Training,Poor,False,Weather
13731,AC-019,Delta,2024-04-03,0.7,Training,Marginal,False,Weather
13732,AC-019,Delta,2024-04-04,5.3,Training,Clear,True,
13733,AC-019,Delta,2024-04-05,2.3,Training,Clear,True,
13734,AC-019,Delta,2024-04-06,5.5,Operational,Clear,True,
13735,AC-019,Delta,2024-04-08,2.0,Training,Poor,False,Technical
13736,AC-019,Delta,2024-04-09,3.6,Reconnaissance,Clear,True,
13737,AC-019,Delta,2024-04-10,1.7,Training,Clear,True,
13738,AC-019,Delta,2024-04-14,1.5,Operational,Clear,False,Technical
13739,AC-019,Delta,2024-04-19,2.6,Operational,Clear,True,
13740,AC-019,Delta,2024-04-20,0.9,Operational,Marginal,False,Weather
13741,AC-019,Delta,2024-04-23,2.2,Operational,Clear,True,
13742,AC-019,Delta,2024-04-24,2.9,Operational,Poor,True,
13743,AC-019,Delta,2024-04-26,0.8,Reconnaissance,Clear,False,Technical
13744,AC-019,Delta,2024-04-28,3.9,Training,Clear,True,
13745,AC-019,Delta,2024-05-01,3.3,Reconnaissance,Clear,True,
13746,AC-019,Delta,2024-05-06,3.1,Transit,Clear,True,
13747,AC-019,Delta,2024-05-11,3.7,Training,Clear,True,
13748,AC-019,Delta,2024-05-14,0.9,Training,Clear,False,Technical
13749,AC-019,Delta,2024-05-19,2.7,Reconnaissance,Poor,True,
13750,AC-019,Delta,2024-05-20,3.1,Training,Clear,True,
13751,AC-019,Delta,2024-05-22,2.8,Training,Clear,True,
13752,AC-019,Delta,2024-05-23,2.0,Reconnaissance,Marginal,True,
13753,AC-019,Delta,2024-05-29,1.4,Training,Clear,True,
13754,AC-019,Delta,2024-06-02,3.0,Operational,Marginal,True,
13755,AC-019,Delta,2024-06-03,2.9,Operational,Clear,True,
13756,AC-019,Delta,2024-06-04,1.8,Operational,Clear,False,Technical
13757,AC-019,Delta,2024-06-05,4.7,Training,Clear,True,
13758,AC-019,Delta,2024-06-07,2.2,Training,Clear,True,
13759,AC-019,Delta,2024-06-08,4.3,Training,Clear,True,
13760,AC-019,Delta,2024-06-09,0.6,Transit,Clear,False,Other
13761,AC-019,Delta,2024-06-10,0.8,Training,Clear,False,Technical
13762,AC-019,Delta,2024-06-13,4.1,Training,Clear,True,
13763,AC-019,Delta,2024-06-14,4.2,Training,Clear,True,
13764,AC-019,Delta,2024-06-15,0.8,Operational,Clear,False,Technical
13765,AC-019,Delta,2024-06-16,3.6,Training,Clear,True,
13766,AC-019,Delta,2024-06-18,3.9,Operational,Clear,True,
13767,AC-019,Delta,2024-06-19,1.2,Training,Clear,False,Technical
13768,AC-019,Delta,2024-06-20,2.3,Operational,Clear,True,
13769,AC-019,Delta,2024-06-21,0.3,Transit,Marginal,False,Weather
13770,AC-019,Delta,2024-06-22,0.3,Operational,Marginal,False,Technical
13771,AC-019,Delta,2024-06-24,1.0,Reconnaissance,Clear,True,
13772,AC-019,Delta,2024-06-27,4.0,Training,Clear,True,
13773,AC-019,Delta,2024-06-28,1.6,Reconnaissance,Clear,False,Technical
13774,AC-019,Delta,2024-07-02,0.5,Transit,Clear,False,Technical
13775,AC-019,Delta,2024-07-03,5.7,Training,Poor,True,
13776,AC-019,Delta,2024-07-11,3.1,Training,Clear,True,
13777,AC-019,Delta,2024-07-12,1.1,Training,Clear,False,Technical
13778,AC-019,Delta,2024-07-14,1.2,Transit,Marginal,False,Technical
13779,AC-019,Delta,2024-07-16,4.3,Reconnaissance,Marginal,True,
13780,AC-019,Delta,2024-07-18,2.8,Training,Clear,True,
13781,AC-019,Delta,2024-07-20,4.4,Transit,Clear,True,
13782,AC-019,Delta,2024-07-28,3.8,Transit,Marginal,True,
13783,AC-019,Delta,2024-07-30,2.2,Reconnaissance,Clear,True,
13784,AC-019,Delta,2024-07-31,2.8,Training,Marginal,True,
13785,AC-019,Delta,2024-08-05,3.8,Reconnaissance,Clear,True,
13786,AC-019,Delta,2024-08-06,1.5,Reconnaissance,Clear,True,
13787,AC-019,Delta,2024-08-10,1.5,Reconnaissance,Clear,False,Technical
13788,AC-019,Delta,2024-08-12,5.0,Training,Poor,True,
13789,AC-019,Delta,2024-08-13,1.7,Training,Clear,False,Technical
13790,AC-019,Delta,2024-08-14,2.5,Operational,Poor,True,
13791,AC-019,Delta,2024-08-16,2.6,Operational,Marginal,True,
13792,AC-019,Delta,2024-08-18,2.9,Operational,Clear,True,
13793,AC-019,Delta,2024-08-19,3.3,Training,Clear,True,
13794,AC-019,Delta,2024-08-20,1.7,Operational,Marginal,True,
13795,AC-019,Delta,2024-08-21,5.1,Operational,Marginal,True,
13796,AC-019,Delta,2024-08-23,3.5,Operational,Marginal,True,
13797,AC-019,Delta,2024-08-24,5.7,Operational,Clear,True,
13798,AC-019,Delta,2024-08-27,1.2,Operational,Clear,True,
13799,AC-019,Delta,2024-08-28,0.7,Training,Clear,False,Technical
13800,AC-019,Delta,2024-08-29,2.6,Operational,Marginal,True,
13801,AC-019,Delta,2024-09-01,0.3,Reconnaissance,Clear,False,Technical
13802,AC-019,Delta,2024-09-02,3.4,Operational,Clear,True,
13803,AC-019,Delta,2024-09-03,0.9,Training,Marginal,False,Technical
13804,AC-019,Delta,2024-09-04,1.5,Training,Clear,True,
13805,AC-019,Delta,2024-09-09,3.5,Training,Marginal,True,
13806,AC-019,Delta,2024-09-10,2.6,Operational,Clear,True,
13807,AC-019,Delta,2024-09-11,2.6,Transit,Clear,True,
13808,AC-019,Delta,2024-09-12,0.9,Training,Clear,False,Technical
13809,AC-019,Delta,2024-09-13,1.9,Operational,Poor,True,
13810,AC-019,Delta,2024-09-17,0.9,Training,Poor,False,Weather
13811,AC-019,Delta,2024-09-18,2.2,Operational,Marginal,True,
13812,AC-019,Delta,2024-09-24,1.9,Training,Clear,True,
13813,AC-019,Delta,2024-09-26,4.4,Transit,Clear,True,
13814,AC-019,Delta,2024-09-27,0.5,Training,Clear,True,
13815,AC-019,Delta,2024-09-29,3.5,Transit,Clear,True,
13816,AC-019,Delta,2024-10-01,2.7,Training,Marginal,True,
13817,AC-019,Delta,2024-10-08,2.3,Training,Clear,True,
13818,AC-019,Delta,2024-10-12,3.4,Training,Clear,True,
13819,AC-019,Delta,2024-10-19,3.9,Transit,Clear,True,
13820,AC-019,Delta,2024-10-24,2.6,Transit,Clear,True,
13821,AC-019,Delta,2024-10-26,0.2,Operational,Clear,False,Technical
13822,AC-019,Delta,2024-10-27,2.4,Training,Marginal,True,
13823,AC-019,Delta,2024-11-01,4.4,Reconnaissance,Clear,True,
13824,AC-019,Delta,2024-11-04,1.4,Training,Poor,False,Weather
13825,AC-019,Delta,2024-11-05,1.1,Reconnaissance,Clear,False,Technical
13826,AC-019,Delta,2024-11-09,2.8,Operational,Clear,True,
13827,AC-019,Delta,2024-11-10,2.6,Operational,Clear,True,
13828,AC-019,Delta,2024-11-11,2.6,Transit,Marginal,True,
13829,AC-019,Delta,2024-11-13,3.2,Training,Marginal,True,
13830,AC-019,Delta,2024-11-17,0.4,Training,Marginal,False,Technical
13831,AC-019,Delta,2024-11-19,2.8,Transit,Clear,True,
13832,AC-019,Delta,2024-11-28,3.2,Transit,Clear,True,
13833,AC-019,Delta,2024-11-30,2.6,Training,Clear,True,
13834,AC-019,Delta,2024-12-01,2.7,Training,Clear,True,
13835,AC-019,Delta,2024-12-05,1.7,Reconnaissance,Clear,True,
13836,AC-019,Delta,2024-12-06,1.8,Transit,Clear,True,
13837,AC-019,Delta,2024-12-08,0.4,Training,Clear,False,Technical
13838,AC-019,Delta,2024-12-09,0.8,Training,Poor,False,Technical
13839,AC-019,Delta,2024-12-12,0.8,Training,Clear,True,
13840,AC-019,Delta,2024-12-14,1.1,Training,Marginal,False,Weather
13841,AC-019,Delta,2024-12-20,3.8,Operational,Clear,True,
13842,AC-019,Delta,2024-12-31,3.2,Transit,Clear,True,
13843,AC-019,Delta,2025-01-02,3.7,Operational,Clear,True,
13844,AC-019,Delta,2025-01-03,2.2,Reconnaissance,Clear,True,
13845,AC-019,Delta,2025-01-04,1.7,Reconnaissance,Clear,True,
13846,AC-019,Delta,2025-01-12,2.7,Reconnaissance,Clear,True,
13847,AC-019,Delta,2025-01-13,4.6,Operational,Marginal,True,
13848,AC-019,Delta,2025-01-14,1.0,Training,Clear,True,
13849,AC-019,Delta,2025-01-16,2.0,Training,Marginal,True,
13850,AC-019,Delta,2025-01-17,3.7,Training,Clear,True,
13851,AC-019,Delta,2025-01-22,1.6,Training,Clear,True,
13852,AC-019,Delta,2025-01-24,0.5,Reconnaissance,Clear,True,
13853,AC-019,Delta,2025-02-04,0.4,Training,Marginal,False,Other
13854,AC-019,Delta,2025-02-07,1.6,Transit,Poor,False,Technical
13855,AC-019,Delta,2025-02-08,3.3,Operational,Clear,True,
13856,AC-019,Delta,2025-02-11,1.5,Operational,Poor,False,Weather
13857,AC-019,Delta,2025-02-22,4.4,Reconnaissance,Marginal,True,
13858,AC-019,Delta,2025-03-03,0.2,Reconnaissance,Clear,False,Technical
13859,AC-019,Delta,2025-03-04,3.5,Training,Marginal,True,
13860,AC-019,Delta,2025-03-06,3.7,Training,Poor,True,
13861,AC-019,Delta,2025-03-07,2.2,Training,Marginal,True,
13862,AC-019,Delta,2025-03-11,4.3,Training,Clear,True,
13863,AC-019,Delta,2025-03-16,2.6,Operational,Marginal,True,
13864,AC-019,Delta,2025-03-17,0.4,Operational,Marginal,False,Technical
13865,AC-019,Delta,2025-03-19,0.5,Training,Clear,False,Technical
13866,AC-019,Delta,2025-03-20,3.2,Operational,Clear,True,
13867,AC-019,Delta,2025-03-21,3.6,Operational,Marginal,True,
13868,AC-019,Delta,2025-03-23,1.6,Training,Marginal,False,Technical
13869,AC-019,Delta,2025-03-27,4.2,Training,Clear,True,
13870,AC-019,Delta,2025-03-31,2.7,Operational,Clear,True,
13871,AC-019,Delta,2025-04-02,1.9,Training,Clear,True,
13872,AC-019,Delta,2025-04-03,3.7,Operational,Clear,True,
13873,AC-019,Delta,2025-04-05,3.2,Operational,Clear,True,
13874,AC-019,Delta,2025-04-08,5.9,Operational,Marginal,True,
13875,AC-019,Delta,2025-04-11,5.1,Operational,Clear,True,
13876,AC-019,Delta,2025-04-12,1.2,Operational,Clear,False,Technical
13877,AC-019,Delta,2025-04-15,1.6,Training,Clear,False,Technical
13878,AC-019,Delta,2025-04-16,2.9,Training,Poor,True,
13879,AC-019,Delta,2025-04-17,4.6,Training,Clear,True,
13880,AC-019,Delta,2025-04-18,3.2,Operational,Clear,True,
13881,AC-019,Delta,2025-04-20,4.0,Reconnaissance,Marginal,True,
13882,AC-019,Delta,2025-04-22,4.2,Training,Clear,True,
13883,AC-019,Delta,2025-04-24,3.8,Transit,Clear,True,
13884,AC-019,Delta,2025-04-25,2.0,Operational,Clear,True,
13885,AC-019,Delta,2025-04-26,0.6,Operational,Clear,False,Technical
13886,AC-019,Delta,2025-04-29,0.6,Operational,Marginal,False,Weather
13887,AC-019,Delta,2025-04-30,1.1,Operational,Clear,False,Technical
13888,AC-019,Delta,2025-05-01,5.1,Operational,Clear,True,
13889,AC-019,Delta,2025-05-05,4.7,Operational,Marginal,True,
13890,AC-019,Delta,2025-05-07,2.3,Operational,Marginal,True,
13891,AC-019,Delta,2025-05-08,2.3,Reconnaissance,Marginal,True,
13892,AC-019,Delta,2025-05-11,2.6,Training,Clear,True,
13893,AC-019,Delta,2025-05-13,4.5,Operational,Clear,True,
13894,AC-019,Delta,2025-05-14,3.8,Reconnaissance,Clear,True,
13895,AC-019,Delta,2025-05-16,4.4,Training,Clear,True,
13896,AC-019,Delta,2025-05-18,0.8,Training,Marginal,True,
13897,AC-019,Delta,2025-05-19,3.9,Operational,Marginal,True,
13898,AC-019,Delta,2025-05-20,2.2,Transit,Clear,True,
13899,AC-019,Delta,2025-05-26,2.9,Operational,Marginal,True,
13900,AC-019,Delta,2025-05-27,0.6,Operational,Clear,False,Technical
13901,AC-019,Delta,2025-05-28,3.6,Operational,Marginal,True,
13902,AC-019,Delta,2025-05-29,0.7,Training,Clear,False,Technical
13903,AC-019,Delta,2025-05-31,2.2,Training,Clear,True,
13904,AC-019,Delta,2025-06-02,4.6,Reconnaissance,Marginal,True,
13905,AC-019,Delta,2025-06-06,1.9,Operational,Clear,True,
13906,AC-019,Delta,2025-06-10,0.1,Training,Clear,False,Other
13907,AC-019,Delta,2025-06-11,0.9,Reconnaissance,Clear,False,Other
13908,AC-019,Delta,2025-06-12,1.2,Operational,Clear,True,
13909,AC-019,Delta,2025-06-13,5.0,Reconnaissance,Clear,True,
13910,AC-019,Delta,2025-06-15,1.2,Reconnaissance,Clear,False,Technical
13911,AC-019,Delta,2025-06-17,4.3,Transit,Clear,True,
13912,AC-019,Delta,2025-06-18,3.1,Training,Clear,True,
13913,AC-019,Delta,2025-06-19,0.4,Operational,Poor,False,Other
13914,AC-019,Delta,2025-06-21,4.5,Operational,Clear,True,
13915,AC-019,Delta,2025-06-22,1.2,Training,Marginal,False,Weather
13916,AC-019,Delta,2025-06-23,3.5,Transit,Clear,True,
13917,AC-019,Delta,2025-06-26,1.9,Training,Clear,True,
13918,AC-019,Delta,2025-06-27,2.3,Reconnaissance,Clear,True,
13919,AC-019,Delta,2025-06-28,2.2,Training,Clear,True,
13920,AC-019,Delta,2025-06-30,2.7,Training,Clear,True,
13921,AC-019,Delta,2025-07-01,4.5,Transit,Marginal,True,
13922,AC-019,Delta,2025-07-02,2.9,Reconnaissance,Marginal,True,
13923,AC-019,Delta,2025-07-03,3.7,Reconnaissance,Marginal,True,
13924,AC-019,Delta,2025-07-04,1.3,Training,Clear,True,
13925,AC-019,Delta,2025-07-05,4.4,Operational,Clear,True,
13926,AC-019,Delta,2025-07-06,2.2,Reconnaissance,Clear,True,
13927,AC-019,Delta,2025-07-07,0.7,Training,Poor,False,Weather
13928,AC-019,Delta,2025-07-11,1.3,Training,Poor,False,Other
13929,AC-019,Delta,2025-07-12,1.0,Operational,Poor,False,Weather
13930,AC-019,Delta,2025-07-17,4.6,Transit,Clear,True,
13931,AC-019,Delta,2025-07-18,5.2,Training,Clear,True,
13932,AC-019,Delta,2025-07-20,4.9,Training,Poor,True,
13933,AC-019,Delta,2025-07-22,2.1,Operational,Clear,False,Technical
13934,AC-019,Delta,2025-07-25,3.6,Operational,Clear,True,
13935,AC-019,Delta,2025-07-28,4.5,Operational,Clear,True,
13936,AC-019,Delta,2025-07-29,0.4,Training,Clear,False,Weather
13937,AC-019,Delta,2025-08-03,3.2,Training,Clear,True,
13938,AC-019,Delta,2025-08-04,0.3,Operational,Poor,False,Weather
13939,AC-019,Delta,2025-08-05,3.4,Training,Marginal,True,
13940,AC-019,Delta,2025-08-06,5.5,Training,Poor,True,
13941,AC-019,Delta,2025-08-07,2.3,Training,Clear,True,
13942,AC-019,Delta,2025-08-09,2.2,Operational,Clear,True,
13943,AC-019,Delta,2025-08-10,4.2,Training,Clear,True,
13944,AC-019,Delta,2025-08-14,1.3,Operational,Clear,False,Technical
13945,AC-019,Delta,2025-08-15,2.1,Reconnaissance,Clear,True,
13946,AC-019,Delta,2025-08-16,2.9,Training,Marginal,True,
13947,AC-019,Delta,2025-08-20,5.6,Training,Clear,True,
13948,AC-019,Delta,2025-08-21,5.3,Training,Clear,True,
13949,AC-019,Delta,2025-08-22,3.9,Training,Clear,True,
13950,AC-019,Delta,2025-08-25,4.5,Operational,Poor,True,
13951,AC-019,Delta,2025-08-26,0.8,Training,Clear,True,
13952,AC-019,Delta,2025-08-28,2.3,Reconnaissance,Clear,True,
13953,AC-019,Delta,2025-08-29,0.3,Training,Marginal,False,Weather
13954,AC-019,Delta,2025-08-31,2.8,Operational,Clear,True,
13955,AC-019,Delta,2025-09-01,1.1,Training,Clear,True,
13956,AC-019,Delta,2025-09-06,2.2,Training,Clear,True,
13957,AC-019,Delta,2025-09-07,1.4,Operational,Marginal,False,Weather
13958,AC-019,Delta,2025-09-08,4.4,Reconnaissance,Clear,True,
13959,AC-019,Delta,2025-09-09,4.1,Reconnaissance,Marginal,True,
13960,AC-019,Delta,2025-09-10,0.4,Reconnaissance,Marginal,False,Weather
13961,AC-019,Delta,2025-09-11,4.9,Training,Clear,True,
13962,AC-019,Delta,2025-09-12,3.2,Reconnaissance,Clear,True,
13963,AC-019,Delta,2025-09-13,0.3,Operational,Poor,False,Weather
13964,AC-019,Delta,2025-09-15,5.5,Training,Clear,True,
13965,AC-019,Delta,2025-09-17,3.9,Training,Clear,True,
13966,AC-019,Delta,2025-09-19,3.3,Reconnaissance,Clear,True,
13967,AC-019,Delta,2025-09-23,2.6,Reconnaissance,Clear,True,
13968,AC-019,Delta,2025-09-26,3.2,Reconnaissance,Clear,True,
13969,AC-019,Delta,2025-09-30,2.7,Operational,Poor,True,
13970,AC-019,Delta,2025-10-01,0.7,Transit,Clear,False,Weather
13971,AC-019,Delta,2025-10-07,2.1,Operational,Clear,True,
13972,AC-019,Delta,2025-10-08,4.1,Operational,Marginal,True,
13973,AC-019,Delta,2025-10-18,1.1,Training,Clear,False,Technical
13974,AC-019,Delta,2025-10-21,2.3,Transit,Marginal,True,
13975,AC-019,Delta,2025-10-23,0.4,Training,Clear,False,Technical
13976,AC-019,Delta,2025-10-24,2.2,Transit,Clear,True,
13977,AC-019,Delta,2025-10-26,1.4,Training,Marginal,False,Weather
13978,AC-019,Delta,2025-10-28,1.8,Training,Clear,True,
13979,AC-019,Delta,2025-11-05,5.0,Operational,Clear,True,
13980,AC-019,Delta,2025-11-06,0.9,Training,Marginal,False,Technical
13981,AC-019,Delta,2025-11-09,0.4,Transit,Clear,False,Technical
13982,AC-019,Delta,2025-11-16,2.2,Operational,Clear,True,
13983,AC-019,Delta,2025-11-17,2.7,Reconnaissance,Clear,True,
13984,AC-019,Delta,2025-11-18,2.4,Training,Poor,True,
13985,AC-019,Delta,2025-11-19,0.9,Training,Marginal,False,Weather
13986,AC-019,Delta,2025-11-23,2.0,Reconnaissance,Clear,True,
13987,AC-019,Delta,2025-11-25,1.5,Operational,Poor,False,Weather
13988,AC-019,Delta,2025-11-27,0.4,Transit,Clear,False,Technical
13989,AC-019,Delta,2025-11-29,1.9,Operational,Poor,False,Weather
13990,AC-019,Delta,2025-12-01,3.0,Training,Clear,True,
13991,AC-019,Delta,2025-12-07,3.7,Training,Clear,True,
13992,AC-019,Delta,2025-12-11,5.0,Operational,Clear,True,
13993,AC-019,Delta,2025-12-15,0.6,Reconnaissance,Marginal,False,Technical
13994,AC-019,Delta,2025-12-19,3.6,Transit,Marginal,True,
13995,AC-019,Delta,2025-12-21,3.9,Training,Clear,True,
13996,AC-019,Delta,2025-12-22,0.7,Training,Clear,False,Technical
13997,AC-019,Delta,2025-12-23,5.3,Operational,Clear,True,
13998,AC-019,Delta,2025-12-26,1.3,Training,Clear,True,
13999,AC-019,Delta,2025-12-27,1.0,Reconnaissance,Clear,False,Technical
14000,AC-019,Delta,2025-12-28,0.5,Reconnaissance,Marginal,False,Technical
14001,AC-019,Delta,2025-12-29,0.4,Training,Marginal,False,Technical
14002,AC-019,Delta,2025-12-30,3.6,Operational,Clear,True,
14003,AC-020,Echo,2021-01-03,3.4,Training,Clear,True,
14004,AC-020,Echo,2021-01-05,3.6,Operational,Clear,True,
14005,AC-020,Echo,2021-01-08,2.0,Training,Clear,True,
14006,AC-020,Echo,2021-01-13,3.1,Training,Clear,True,
14007,AC-020,Echo,2021-01-15,2.7,Reconnaissance,Clear,True,
14008,AC-020,Echo,2021-01-19,5.2,Reconnaissance,Clear,True,
14009,AC-020,Echo,2021-01-20,0.6,Operational,Marginal,True,
14010,AC-020,Echo,2021-01-24,1.7,Training,Marginal,True,
14011,AC-020,Echo,2021-01-31,3.3,Operational,Marginal,True,
14012,AC-020,Echo,2021-02-04,2.4,Operational,Marginal,True,
14013,AC-020,Echo,2021-02-06,3.6,Training,Marginal,True,
14014,AC-020,Echo,2021-02-08,1.8,Training,Marginal,False,Weather
14015,AC-020,Echo,2021-02-10,0.5,Training,Clear,False,Technical
14016,AC-020,Echo,2021-02-11,5.5,Operational,Marginal,True,
14017,AC-020,Echo,2021-02-15,3.1,Operational,Marginal,True,
14018,AC-020,Echo,2021-02-17,0.3,Reconnaissance,Marginal,False,Weather
14019,AC-020,Echo,2021-02-22,3.3,Reconnaissance,Clear,True,
14020,AC-020,Echo,2021-02-28,3.4,Operational,Clear,True,
14021,AC-020,Echo,2021-03-01,0.4,Training,Poor,False,Weather
14022,AC-020,Echo,2021-03-04,3.4,Training,Marginal,True,
14023,AC-020,Echo,2021-03-06,3.5,Reconnaissance,Marginal,True,
14024,AC-020,Echo,2021-03-12,1.7,Operational,Clear,False,Technical
14025,AC-020,Echo,2021-03-17,3.1,Training,Clear,True,
14026,AC-020,Echo,2021-03-20,2.0,Transit,Clear,True,
14027,AC-020,Echo,2021-03-21,1.0,Transit,Clear,False,Technical
14028,AC-020,Echo,2021-03-24,3.6,Operational,Clear,True,
14029,AC-020,Echo,2021-03-25,2.8,Operational,Marginal,True,
14030,AC-020,Echo,2021-03-26,1.9,Operational,Clear,True,
14031,AC-020,Echo,2021-03-27,3.4,Operational,Clear,True,
14032,AC-020,Echo,2021-03-31,2.7,Reconnaissance,Poor,True,
14033,AC-020,Echo,2021-04-02,3.9,Training,Marginal,True,
14034,AC-020,Echo,2021-04-03,1.3,Transit,Poor,False,Weather
