flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason,year,aircraft_type,acquisition_year
17221,AC-024,Delta,2023-01-25,0.3,Transit,Marginal,False,Weather,2023,Class-III Strike,2019
17222,AC-024,Delta,2023-01-28,3.2,Reconnaissance,Poor,True,,2023,Class-III Strike,2019
17223,AC-024,Delta,2023-01-29,2.2,Training,Marginal,True,,2023,Class-III Strike,2019
17224,AC-024,Delta,2023-02-07,1.3,Training,Clear,False,Technical,2023,Class-III Strike,2019
17225,AC-024,Delta,2023-02-08,2.6,Training,Marginal,True,,2023,Class-III Strike,2019
17226,AC-024,Delta,2023-02-15,4.8,Operational,Clear,True,,2023,Class-III Strike,2019
17227,AC-024,Delta,2023-02-17,1.3,Training,Clear,True,,2023,Class-III Strike,2019
17228,AC-024,Delta,2023-02-19,3.1,Reconnaissance,Marginal,True,,2023,Class-III Strike,2019
17229,AC-024,Delta,2023-02-22,3.0,Training,Clear,True,,2023,Class-III Strike,2019
17230,AC-024,Delta,2023-02-25,1.7,Operational,Clear,False,Other,2023,Class-III Strike,2019
17231,AC-024,Delta,2023-03-03,1.7,Training,Marginal,False,Technical,2023,Class-III Strike,2019
17232,AC-024,Delta,2023-03-05,6.1,Training,Clear,True,,2023,Class-III Strike,2019
17233,AC-024,Delta,2023-03-06,2.5,Transit,Clear,True,,2023,Class-III Strike,2019
17234,AC-024,Delta,2023-03-09,2.4,Training,Marginal,True,,2023,Class-III Strike,2019
17235,AC-024,Delta,2023-03-12,0.6,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17236,AC-024,Delta,2023-03-14,2.3,Operational,Poor,True,,2023,Class-III Strike,2019
17237,AC-024,Delta,2023-03-17,2.5,Training,Clear,True,,2023,Class-III Strike,2019
17238,AC-024,Delta,2023-03-18,0.4,Training,Clear,False,Technical,2023,Class-III Strike,2019
17239,AC-024,Delta,2023-03-19,1.0,Operational,Marginal,True,,2023,Class-III Strike,2019
17240,AC-024,Delta,2023-03-20,3.6,Training,Clear,True,,2023,Class-III Strike,2019
17241,AC-024,Delta,2023-03-24,1.1,Training,Marginal,False,Weather,2023,Class-III Strike,2019
17242,AC-024,Delta,2023-03-26,2.8,Training,Clear,True,,2023,Class-III Strike,2019
17243,AC-024,Delta,2023-04-02,0.5,Training,Clear,False,Technical,2023,Class-III Strike,2019
17244,AC-024,Delta,2023-04-03,1.9,Training,Clear,True,,2023,Class-III Strike,2019
17245,AC-024,Delta,2023-04-04,0.8,Training,Clear,False,Technical,2023,Class-III Strike,2019
17246,AC-024,Delta,2023-04-06,1.6,Operational,Marginal,False,Technical,2023,Class-III Strike,2019
17247,AC-024,Delta,2023-04-11,0.5,Training,Clear,False,Technical,2023,Class-III Strike,2019
17248,AC-024,Delta,2023-04-12,0.5,Training,Clear,False,Weather,2023,Class-III Strike,2019
17249,AC-024,Delta,2023-04-15,1.2,Training,Poor,True,,2023,Class-III Strike,2019
17250,AC-024,Delta,2023-04-17,3.1,Training,Marginal,True,,2023,Class-III Strike,2019
17251,AC-024,Delta,2023-04-18,1.1,Training,Clear,False,Technical,2023,Class-III Strike,2019
17252,AC-024,Delta,2023-04-20,0.8,Operational,Marginal,False,Weather,2023,Class-III Strike,2019
17253,AC-024,Delta,2023-04-21,0.3,Training,Clear,False,Technical,2023,Class-III Strike,2019
17254,AC-024,Delta,2023-04-24,1.3,Training,Clear,True,,2023,Class-III Strike,2019
17255,AC-024,Delta,2023-04-25,4.8,Operational,Clear,True,,2023,Class-III Strike,2019
17256,AC-024,Delta,2023-04-26,0.7,Training,Clear,False,Weather,2023,Class-III Strike,2019
17257,AC-024,Delta,2023-04-28,4.3,Training,Clear,True,,2023,Class-III Strike,2019
17258,AC-024,Delta,2023-04-29,5.2,Reconnaissance,Clear,True,,2023,Class-III Strike,2019
17259,AC-024,Delta,2023-04-30,1.6,Reconnaissance,Poor,False,Technical,2023,Class-III Strike,2019
17260,AC-024,Delta,2023-05-01,4.4,Reconnaissance,Marginal,True,,2023,Class-III Strike,2019
17261,AC-024,Delta,2023-05-04,1.2,Training,Clear,False,Technical,2023,Class-III Strike,2019
17262,AC-024,Delta,2023-05-08,2.8,Training,Clear,True,,2023,Class-III Strike,2019
17263,AC-024,Delta,2023-05-10,2.7,Training,Clear,True,,2023,Class-III Strike,2019
17264,AC-024,Delta,2023-05-13,5.4,Training,Clear,True,,2023,Class-III Strike,2019
17265,AC-024,Delta,2023-05-15,4.6,Training,Clear,True,,2023,Class-III Strike,2019
17266,AC-024,Delta,2023-05-24,2.0,Transit,Clear,True,,2023,Class-III Strike,2019
17267,AC-024,Delta,2023-05-25,3.0,Training,Clear,True,,2023,Class-III Strike,2019
17268,AC-024,Delta,2023-05-26,1.2,Training,Marginal,False,Technical,2023,Class-III Strike,2019
17269,AC-024,Delta,2023-05-29,1.0,Operational,Marginal,True,,2023,Class-III Strike,2019
17270,AC-024,Delta,2023-06-01,2.9,Training,Marginal,True,,2023,Class-III Strike,2019
17271,AC-024,Delta,2023-06-06,2.5,Training,Clear,True,,2023,Class-III Strike,2019
17272,AC-024,Delta,2023-06-10,1.5,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17273,AC-024,Delta,2023-06-13,3.0,Training,Clear,True,,2023,Class-III Strike,2019
17274,AC-024,Delta,2023-06-14,2.9,Reconnaissance,Clear,True,,2023,Class-III Strike,2019
17275,AC-024,Delta,2023-06-15,3.8,Transit,Clear,True,,2023,Class-III Strike,2019
17276,AC-024,Delta,2023-06-16,1.2,Training,Poor,False,Technical,2023,Class-III Strike,2019
17277,AC-024,Delta,2023-06-17,4.8,Operational,Marginal,True,,2023,Class-III Strike,2019
17278,AC-024,Delta,2023-06-20,0.8,Operational,Poor,False,Weather,2023,Class-III Strike,2019
17279,AC-024,Delta,2023-06-21,2.6,Operational,Clear,True,,2023,Class-III Strike,2019
17280,AC-024,Delta,2023-06-25,1.3,Operational,Clear,True,,2023,Class-III Strike,2019
17281,AC-024,Delta,2023-06-28,1.3,Training,Poor,False,Technical,2023,Class-III Strike,2019
17282,AC-024,Delta,2023-06-29,4.8,Operational,Clear,True,,2023,Class-III Strike,2019
17283,AC-024,Delta,2023-06-30,2.3,Training,Clear,True,,2023,Class-III Strike,2019
17284,AC-024,Delta,2023-07-01,3.3,Training,Marginal,True,,2023,Class-III Strike,2019
17285,AC-024,Delta,2023-07-04,2.1,Training,Marginal,True,,2023,Class-III Strike,2019
17286,AC-024,Delta,2023-07-06,0.9,Operational,Marginal,False,Weather,2023,Class-III Strike,2019
17287,AC-024,Delta,2023-07-10,3.2,Training,Clear,True,,2023,Class-III Strike,2019
17288,AC-024,Delta,2023-07-14,2.7,Transit,Clear,True,,2023,Class-III Strike,2019
17289,AC-024,Delta,2023-07-19,4.8,Reconnaissance,Clear,True,,2023,Class-III Strike,2019
17290,AC-024,Delta,2023-07-24,3.0,Transit,Clear,True,,2023,Class-III Strike,2019
17291,AC-024,Delta,2023-07-26,3.6,Training,Clear,True,,2023,Class-III Strike,2019
17292,AC-024,Delta,2023-07-28,3.4,Transit,Clear,True,,2023,Class-III Strike,2019
17293,AC-024,Delta,2023-07-29,0.3,Reconnaissance,Poor,False,Technical,2023,Class-III Strike,2019
17294,AC-024,Delta,2023-08-04,4.8,Training,Clear,True,,2023,Class-III Strike,2019
17295,AC-024,Delta,2023-08-05,3.5,Operational,Clear,True,,2023,Class-III Strike,2019
17296,AC-024,Delta,2023-08-06,1.2,Training,Marginal,True,,2023,Class-III Strike,2019
17297,AC-024,Delta,2023-08-07,0.5,Training,Clear,False,Technical,2023,Class-III Strike,2019
17298,AC-024,Delta,2023-08-08,5.9,Training,Clear,True,,2023,Class-III Strike,2019
17299,AC-024,Delta,2023-08-09,3.8,Training,Clear,True,,2023,Class-III Strike,2019
17300,AC-024,Delta,2023-08-11,0.7,Training,Marginal,False,Technical,2023,Class-III Strike,2019
17301,AC-024,Delta,2023-08-12,4.1,Training,Clear,True,,2023,Class-III Strike,2019
17302,AC-024,Delta,2023-08-14,1.2,Training,Marginal,True,,2023,Class-III Strike,2019
17303,AC-024,Delta,2023-08-15,2.9,Operational,Clear,True,,2023,Class-III Strike,2019
17304,AC-024,Delta,2023-08-16,2.3,Training,Marginal,True,,2023,Class-III Strike,2019
17305,AC-024,Delta,2023-08-20,2.0,Training,Clear,True,,2023,Class-III Strike,2019
17306,AC-024,Delta,2023-08-22,3.4,Training,Clear,True,,2023,Class-III Strike,2019
17307,AC-024,Delta,2023-08-23,2.4,Operational,Clear,True,,2023,Class-III Strike,2019
17308,AC-024,Delta,2023-08-24,1.3,Transit,Poor,False,Technical,2023,Class-III Strike,2019
17309,AC-024,Delta,2023-08-25,4.6,Reconnaissance,Clear,True,,2023,Class-III Strike,2019
17310,AC-024,Delta,2023-08-26,2.7,Transit,Clear,True,,2023,Class-III Strike,2019
17311,AC-024,Delta,2023-08-28,1.1,Transit,Clear,False,Technical,2023,Class-III Strike,2019
17312,AC-024,Delta,2023-08-29,3.5,Training,Clear,True,,2023,Class-III Strike,2019
17313,AC-024,Delta,2023-08-31,0.5,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17314,AC-024,Delta,2023-09-07,4.2,Training,Clear,True,,2023,Class-III Strike,2019
17315,AC-024,Delta,2023-09-09,3.3,Training,Clear,True,,2023,Class-III Strike,2019
17316,AC-024,Delta,2023-09-10,0.9,Training,Poor,False,Weather,2023,Class-III Strike,2019
17317,AC-024,Delta,2023-09-13,2.7,Operational,Clear,True,,2023,Class-III Strike,2019
17318,AC-024,Delta,2023-09-14,0.5,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17319,AC-024,Delta,2023-09-15,1.5,Training,Clear,False,Other,2023,Class-III Strike,2019
17320,AC-024,Delta,2023-09-17,1.9,Training,Clear,False,Other,2023,Class-III Strike,2019
17321,AC-024,Delta,2023-09-23,3.9,Training,Clear,True,,2023,Class-III Strike,2019
17322,AC-024,Delta,2023-09-24,3.2,Training,Clear,True,,2023,Class-III Strike,2019
17323,AC-024,Delta,2023-09-26,0.6,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17324,AC-024,Delta,2023-09-27,0.6,Transit,Marginal,False,Technical,2023,Class-III Strike,2019
17325,AC-024,Delta,2023-09-28,1.3,Training,Poor,False,Weather,2023,Class-III Strike,2019
17326,AC-024,Delta,2023-10-06,1.0,Training,Clear,False,Technical,2023,Class-III Strike,2019
17327,AC-024,Delta,2023-10-12,3.5,Operational,Clear,True,,2023,Class-III Strike,2019
17328,AC-024,Delta,2023-10-13,4.0,Training,Marginal,True,,2023,Class-III Strike,2019
17329,AC-024,Delta,2023-10-16,2.4,Operational,Clear,True,,2023,Class-III Strike,2019
17330,AC-024,Delta,2023-11-12,3.0,Operational,Clear,True,,2023,Class-III Strike,2019
17331,AC-024,Delta,2023-11-18,5.1,Operational,Clear,True,,2023,Class-III Strike,2019
17332,AC-024,Delta,2023-11-21,0.7,Reconnaissance,Clear,False,Technical,2023,Class-III Strike,2019
17333,AC-024,Delta,2023-11-22,3.2,Training,Clear,True,,2023,Class-III Strike,2019
17334,AC-024,Delta,2023-11-27,1.4,Training,Clear,False,Technical,2023,Class-III Strike,2019
17335,AC-024,Delta,2023-11-29,2.9,Training,Clear,True,,2023,Class-III Strike,2019
17336,AC-024,Delta,2023-12-05,1.4,Training,Clear,True,,2023,Class-III Strike,2019
17337,AC-024,Delta,2023-12-06,3.9,Transit,Clear,True,,2023,Class-III Strike,2019
17338,AC-024,Delta,2023-12-11,2.1,Reconnaissance,Clear,True,,2023,Class-III Strike,2019
17339,AC-024,Delta,2023-12-18,0.8,Reconnaissance,Marginal,False,Technical,2023,Class-III Strike,2019
17340,AC-024,Delta,2023-12-19,1.6,Training,Marginal,False,Technical,2023,Class-III Strike,2019
17341,AC-024,Delta,2023-12-20,0.4,Training,Poor,False,Weather,2023,Class-III Strike,2019
17342,AC-024,Delta,2023-12-22,4.7,Training,Marginal,True,,2023,Class-III Strike,2019
17343,AC-024,Delta,2023-12-23,0.4,Operational,Clear,False,Technical,2023,Class-III Strike,2019
17344,AC-024,Delta,2023-12-31,1.5,Training,Clear,False,Technical,2023,Class-III Strike,2019
17345,AC-024,Delta,2024-01-03,0.6,Reconnaissance,Clear,False,Other,2024,Class-III Strike,2019
17346,AC-024,Delta,2024-01-11,0.9,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17347,AC-024,Delta,2024-01-20,1.1,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17348,AC-024,Delta,2024-01-28,4.1,Training,Clear,True,,2024,Class-III Strike,2019
17349,AC-024,Delta,2024-02-01,0.7,Transit,Clear,False,Technical,2024,Class-III Strike,2019
17350,AC-024,Delta,2024-02-02,3.1,Operational,Marginal,True,,2024,Class-III Strike,2019
17351,AC-024,Delta,2024-02-03,1.2,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17352,AC-024,Delta,2024-02-06,1.5,Training,Poor,False,Weather,2024,Class-III Strike,2019
17353,AC-024,Delta,2024-02-07,3.0,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17354,AC-024,Delta,2024-02-10,1.9,Training,Clear,True,,2024,Class-III Strike,2019
17355,AC-024,Delta,2024-02-13,0.3,Reconnaissance,Marginal,False,Weather,2024,Class-III Strike,2019
17356,AC-024,Delta,2024-02-15,4.4,Operational,Clear,True,,2024,Class-III Strike,2019
17357,AC-024,Delta,2024-02-17,0.6,Training,Clear,True,,2024,Class-III Strike,2019
17358,AC-024,Delta,2024-02-19,2.0,Transit,Clear,False,Other,2024,Class-III Strike,2019
17359,AC-024,Delta,2024-02-20,1.6,Training,Marginal,False,Technical,2024,Class-III Strike,2019
17360,AC-024,Delta,2024-03-01,3.3,Operational,Clear,True,,2024,Class-III Strike,2019
17361,AC-024,Delta,2024-03-09,0.4,Transit,Clear,False,Technical,2024,Class-III Strike,2019
17362,AC-024,Delta,2024-03-10,1.8,Training,Clear,False,Technical,2024,Class-III Strike,2019
17363,AC-024,Delta,2024-03-15,3.7,Training,Clear,True,,2024,Class-III Strike,2019
17364,AC-024,Delta,2024-03-18,2.6,Training,Clear,True,,2024,Class-III Strike,2019
17365,AC-024,Delta,2024-03-21,3.3,Training,Marginal,True,,2024,Class-III Strike,2019
17366,AC-024,Delta,2024-03-23,1.9,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17367,AC-024,Delta,2024-03-31,1.5,Training,Clear,True,,2024,Class-III Strike,2019
17368,AC-024,Delta,2024-04-01,3.6,Training,Clear,True,,2024,Class-III Strike,2019
17369,AC-024,Delta,2024-04-02,2.2,Operational,Clear,True,,2024,Class-III Strike,2019
17370,AC-024,Delta,2024-04-06,3.6,Training,Clear,True,,2024,Class-III Strike,2019
17371,AC-024,Delta,2024-04-07,4.4,Training,Clear,True,,2024,Class-III Strike,2019
17372,AC-024,Delta,2024-04-11,3.1,Training,Clear,True,,2024,Class-III Strike,2019
17373,AC-024,Delta,2024-04-13,5.1,Operational,Clear,True,,2024,Class-III Strike,2019
17374,AC-024,Delta,2024-04-14,1.9,Training,Clear,True,,2024,Class-III Strike,2019
17375,AC-024,Delta,2024-04-15,1.9,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17376,AC-024,Delta,2024-04-16,0.4,Training,Clear,False,Weather,2024,Class-III Strike,2019
17377,AC-024,Delta,2024-04-17,1.4,Training,Clear,True,,2024,Class-III Strike,2019
17378,AC-024,Delta,2024-04-19,0.6,Operational,Poor,False,Technical,2024,Class-III Strike,2019
17379,AC-024,Delta,2024-04-22,1.1,Training,Clear,False,Technical,2024,Class-III Strike,2019
17380,AC-024,Delta,2024-04-24,2.3,Training,Clear,True,,2024,Class-III Strike,2019
17381,AC-024,Delta,2024-04-25,2.8,Operational,Clear,True,,2024,Class-III Strike,2019
17382,AC-024,Delta,2024-04-26,3.0,Operational,Clear,True,,2024,Class-III Strike,2019
17383,AC-024,Delta,2024-04-30,4.6,Training,Clear,True,,2024,Class-III Strike,2019
17384,AC-024,Delta,2024-05-01,2.3,Operational,Clear,True,,2024,Class-III Strike,2019
17385,AC-024,Delta,2024-05-02,4.0,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17386,AC-024,Delta,2024-05-05,0.5,Reconnaissance,Clear,False,Weather,2024,Class-III Strike,2019
17387,AC-024,Delta,2024-05-07,1.6,Reconnaissance,Marginal,False,Weather,2024,Class-III Strike,2019
17388,AC-024,Delta,2024-05-09,1.5,Training,Marginal,True,,2024,Class-III Strike,2019
17389,AC-024,Delta,2024-05-10,0.6,Training,Clear,False,Other,2024,Class-III Strike,2019
17390,AC-024,Delta,2024-05-17,0.6,Transit,Clear,False,Technical,2024,Class-III Strike,2019
17391,AC-024,Delta,2024-05-18,0.6,Training,Poor,False,Weather,2024,Class-III Strike,2019
17392,AC-024,Delta,2024-05-21,0.5,Transit,Clear,False,Technical,2024,Class-III Strike,2019
17393,AC-024,Delta,2024-05-24,2.1,Operational,Marginal,False,Weather,2024,Class-III Strike,2019
17394,AC-024,Delta,2024-05-25,4.3,Training,Clear,True,,2024,Class-III Strike,2019
17395,AC-024,Delta,2024-05-28,0.4,Training,Clear,False,Weather,2024,Class-III Strike,2019
17396,AC-024,Delta,2024-05-30,3.3,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17397,AC-024,Delta,2024-06-02,0.3,Reconnaissance,Marginal,False,Weather,2024,Class-III Strike,2019
17398,AC-024,Delta,2024-06-03,3.3,Training,Marginal,True,,2024,Class-III Strike,2019
17399,AC-024,Delta,2024-06-04,1.4,Transit,Clear,True,,2024,Class-III Strike,2019
17400,AC-024,Delta,2024-06-06,0.8,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17401,AC-024,Delta,2024-06-08,1.3,Training,Marginal,True,,2024,Class-III Strike,2019
17402,AC-024,Delta,2024-06-09,2.2,Operational,Clear,True,,2024,Class-III Strike,2019
17403,AC-024,Delta,2024-06-10,3.7,Operational,Clear,True,,2024,Class-III Strike,2019
17404,AC-024,Delta,2024-06-13,1.0,Reconnaissance,Clear,False,Technical,2024,Class-III Strike,2019
17405,AC-024,Delta,2024-06-14,1.7,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17406,AC-024,Delta,2024-06-15,3.2,Training,Clear,True,,2024,Class-III Strike,2019
17407,AC-024,Delta,2024-06-17,1.2,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17408,AC-024,Delta,2024-06-18,4.6,Training,Marginal,True,,2024,Class-III Strike,2019
17409,AC-024,Delta,2024-06-19,1.2,Reconnaissance,Clear,False,Technical,2024,Class-III Strike,2019
17410,AC-024,Delta,2024-06-20,5.8,Transit,Clear,True,,2024,Class-III Strike,2019
17411,AC-024,Delta,2024-06-21,5.2,Operational,Marginal,True,,2024,Class-III Strike,2019
17412,AC-024,Delta,2024-06-22,3.7,Training,Poor,True,,2024,Class-III Strike,2019
17413,AC-024,Delta,2024-06-24,0.3,Training,Clear,False,Other,2024,Class-III Strike,2019
17414,AC-024,Delta,2024-06-26,2.3,Training,Poor,True,,2024,Class-III Strike,2019
17415,AC-024,Delta,2024-06-27,2.8,Operational,Clear,True,,2024,Class-III Strike,2019
17416,AC-024,Delta,2024-06-28,1.9,Training,Poor,False,Technical,2024,Class-III Strike,2019
17417,AC-024,Delta,2024-07-05,1.1,Operational,Clear,False,Other,2024,Class-III Strike,2019
17418,AC-024,Delta,2024-07-07,0.6,Training,Clear,False,Technical,2024,Class-III Strike,2019
17419,AC-024,Delta,2024-07-08,5.3,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17420,AC-024,Delta,2024-07-14,0.2,Training,Clear,False,Other,2024,Class-III Strike,2019
17421,AC-024,Delta,2024-07-15,1.0,Operational,Poor,False,Weather,2024,Class-III Strike,2019
17422,AC-024,Delta,2024-07-18,3.0,Operational,Clear,True,,2024,Class-III Strike,2019
17423,AC-024,Delta,2024-07-19,4.1,Operational,Clear,True,,2024,Class-III Strike,2019
17424,AC-024,Delta,2024-07-20,4.7,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17425,AC-024,Delta,2024-07-22,1.6,Operational,Poor,True,,2024,Class-III Strike,2019
17426,AC-024,Delta,2024-07-24,1.2,Reconnaissance,Clear,False,Technical,2024,Class-III Strike,2019
17427,AC-024,Delta,2024-07-26,3.8,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17428,AC-024,Delta,2024-07-27,3.3,Operational,Clear,True,,2024,Class-III Strike,2019
17429,AC-024,Delta,2024-07-31,2.8,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17430,AC-024,Delta,2024-08-02,2.8,Training,Clear,True,,2024,Class-III Strike,2019
17431,AC-024,Delta,2024-08-03,5.4,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17432,AC-024,Delta,2024-08-04,3.2,Training,Clear,True,,2024,Class-III Strike,2019
17433,AC-024,Delta,2024-08-06,4.0,Operational,Clear,True,,2024,Class-III Strike,2019
17434,AC-024,Delta,2024-08-07,1.7,Training,Poor,False,Technical,2024,Class-III Strike,2019
17435,AC-024,Delta,2024-08-08,1.5,Reconnaissance,Marginal,False,Technical,2024,Class-III Strike,2019
17436,AC-024,Delta,2024-08-09,2.8,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
17437,AC-024,Delta,2024-08-11,2.2,Operational,Clear,True,,2024,Class-III Strike,2019
17438,AC-024,Delta,2024-08-12,0.6,Operational,Marginal,False,Weather,2024,Class-III Strike,2019
17439,AC-024,Delta,2024-08-13,0.6,Operational,Marginal,False,Weather,2024,Class-III Strike,2019
17440,AC-024,Delta,2024-08-15,3.9,Operational,Marginal,True,,2024,Class-III Strike,2019
17441,AC-024,Delta,2024-08-16,1.6,Training,Marginal,False,Technical,2024,Class-III Strike,2019
17442,AC-024,Delta,2024-08-19,2.2,Training,Clear,True,,2024,Class-III Strike,2019
17443,AC-024,Delta,2024-08-21,1.7,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17444,AC-024,Delta,2024-08-23,2.4,Training,Marginal,True,,2024,Class-III Strike,2019
17445,AC-024,Delta,2024-08-26,3.2,Reconnaissance,Marginal,True,,2024,Class-III Strike,2019
17446,AC-024,Delta,2024-08-27,1.1,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17447,AC-024,Delta,2024-08-28,3.4,Training,Clear,True,,2024,Class-III Strike,2019
17448,AC-024,Delta,2024-08-29,3.9,Operational,Clear,True,,2024,Class-III Strike,2019
17449,AC-024,Delta,2024-08-30,4.1,Training,Marginal,True,,2024,Class-III Strike,2019
17450,AC-024,Delta,2024-08-31,1.2,Operational,Clear,False,Technical,2024,Class-III Strike,2019
17451,AC-024,Delta,2024-09-02,0.9,Training,Clear,False,Other,2024,Class-III Strike,2019
17452,AC-024,Delta,2024-09-03,2.4,Operational,Clear,True,,2024,Class-III Strike,2019
17453,AC-024,Delta,2024-09-06,1.7,Reconnaissance,Clear,True,,2024,Class-III Strike,2019
